CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId_posts,userId_users
4,7,UpVotes,563,5,27,,64,11523,4862.0,11523
3,0,UpVotes,23,1,1,,3,11529,4856.0,11529
0,0,UpVotes,101,2,44,65.0,1,11530,4238.0,11530
0,0,UpVotes,113,5,7,1459.0,0,11531,4705.0,11531
1,0,UpVotes,120,24,4,5474.0,13,11551,4820.0,11551
9,0,UpVotes,140,15,4,,27,11554,183.0,11554
2,0,UpVotes,121,5,6,,4,11559,1909.0,11559
11,0,UpVotes,101,8,1,463.0,7,11565,4881.0,11565
2,0,UpVotes,125,2,9,149.0,6,11568,4883.0,11568
0,0,UpVotes,32,9,3,,6,11572,930.0,11572
0,0,UpVotes,113,1,1,718.0,0,11580,4887.0,11580
3,0,UpVotes,316,1,24,839.0,14,11583,4290.0,11583
1,0,UpVotes,40,0,3,,11,11584,223.0,11584
0,9,UpVotes,169,4,19,,18,11588,183.0,11588
1,0,UpVotes,23,5,1,,1,11589,930.0,11589
3,0,UpVotes,148,6,1,242.0,6,11592,4879.0,11592
1,0,UpVotes,133,1,5,,3,11598,183.0,11598
1,0,UpVotes,101,3,1,,0,11600,573.0,11600
1,0,UpVotes,111,4,1,,0,11608,88.0,11608
16,0,UpVotes,160,31,3,2476.0,15,11609,4895.0,11609
2,0,UpVotes,155,1,7,540.0,8,11615,4899.0,11615
0,0,UpVotes,853,3,95,124.0,121,11623,4900.0,11623
0,0,UpVotes,23,7,1,,3,11624,375.0,11624
1,0,UpVotes,68,5,6,,0,11626,8.0,11626
2,0,UpVotes,118,18,1,,4,11627,930.0,11627
0,0,UpVotes,101,4,1,1632.0,0,11632,4496.0,11632
0,0,UpVotes,103,5,17,,0,11633,26.0,11633
2,2,UpVotes,545,5,100,1254.0,45,11634,4048.0,11634
3,0,UpVotes,101,0,1,,0,11637,4908.0,11637
4,0,UpVotes,116,5,1,1280.0,2,11645,2800.0,11645
2,0,UpVotes,33,9,1,1177.0,0,11646,2952.0,11646
1,0,UpVotes,67,7,4,,10,11649,159.0,11649
3,0,UpVotes,101,1,4,,0,11655,183.0,11655
2,0,UpVotes,71,5,3,,19,11663,183.0,11663
0,0,UpVotes,111,3,2,471.0,13,11664,4919.0,11664
0,0,UpVotes,193,1,42,,10,11667,4900.0,11667
7,0,UpVotes,146,62,4,,7,11669,919.0,11669
1,0,UpVotes,36,5,1,365.0,2,11674,3805.0,11674
1,0,UpVotes,166,1,3,,6,11675,1106.0,11675
1,0,UpVotes,116,9,5,362.0,7,11687,573.0,11687
0,0,UpVotes,101,0,1,,0,11688,4908.0,11688
1,0,UpVotes,166,28,1,5263.0,8,11691,2973.0,11691
0,0,UpVotes,226,2,12,,17,11697,1763.0,11697
1,0,UpVotes,113,1,2,1285.0,29,11703,4496.0,11703
0,0,UpVotes,101,1,1,,0,11705,88.0,11705
3,0,UpVotes,185,16,35,7228.0,9,11707,4937.0,11707
0,6,UpVotes,725,1,240,385.0,64,11708,4936.0,11708
2,0,UpVotes,173,6,3,,3,11720,930.0,11720
2,0,UpVotes,118,2,2,5821.0,3,11724,333.0,11724
16,0,UpVotes,101,19,23,,0,11727,887.0,11727
1,0,UpVotes,36,10,4,,1,11732,930.0,11732
1,0,UpVotes,101,3,2,105.0,0,11739,4944.0,11739
0,0,UpVotes,76,3,18,298.0,30,11745,3485.0,11745
5,0,UpVotes,33,15,11,,8,11758,557.0,11758
0,0,UpVotes,35,5,2,510.0,5,11759,4955.0,11759
1,0,UpVotes,133,4,3,,10,11763,4505.0,11763
0,0,UpVotes,38,5,7,,6,11770,1893.0,11770
5,0,UpVotes,117,0,5,,13,11774,1893.0,11774
3,0,UpVotes,101,2,1,,0,11775,4925.0,11775
0,0,UpVotes,101,8,5,,1,11777,1893.0,11777
3,0,UpVotes,183,2,35,,39,11779,3567.0,11779
0,0,UpVotes,101,6,1,,3,11789,26.0,11789
4,0,UpVotes,101,3,4,,0,11790,2860.0,11790
3,0,UpVotes,216,2,6,330.0,42,11797,4966.0,11797
2,0,UpVotes,146,0,4,126.0,13,11799,4898.0,11799
2,0,UpVotes,108,1,2,,1,11801,887.0,11801
0,0,UpVotes,123,1,2,,3,11811,1764.0,11811
3,1,UpVotes,226,11,4,1527.0,9,11812,4054.0,11812
1,0,UpVotes,183,2,1,224.0,7,11815,2164.0,11815
0,0,UpVotes,60,4,5,862.0,7,11821,4496.0,11821
6,0,UpVotes,121,0,2,,7,11822,2116.0,11822
2,0,UpVotes,106,5,1,,2,11824,4253.0,11824
2,0,UpVotes,96,2,41,1280.0,11,11829,4496.0,11829
1,0,UpVotes,126,6,1,,5,11830,4505.0,11830
2,0,UpVotes,191,1,16,614.0,7,11832,2251.0,11832
8,0,UpVotes,66,7,3,297.0,6,11848,4988.0,11848
1,37,UpVotes,1512,3,178,,186,11849,2669.0,11849
0,36,UpVotes,3091,7,598,,591,11852,919.0,11852
2,0,UpVotes,31,0,4,138.0,10,11855,4992.0,11855
0,0,UpVotes,91,2,21,845.0,11,11859,4290.0,11859
6,0,UpVotes,101,2,1,,9,11865,2392.0,11865
0,4,UpVotes,3174,5,244,371.0,540,11867,3941.0,11867
0,0,UpVotes,101,4,1,,0,11874,4862.0,11874
8,3,UpVotes,1137,9,45,347.0,66,11878,287.0,11878
1,0,UpVotes,71,3,3,,1,11882,3382.0,11882
8,57,UpVotes,2555,3,460,875.0,284,11887,5003.0,11887
0,0,UpVotes,141,2,2,299.0,9,11896,4496.0,11896
21,0,UpVotes,304,3,19,4256.0,95,11899,3401.0,11899
0,2,UpVotes,440,1,53,,29,11915,3903.0,11915
0,0,UpVotes,143,3,3,286.0,10,11917,2956.0,11917
12,0,UpVotes,43,4,2,,3,11921,4812.0,11921
0,0,UpVotes,101,2,5,2910.0,0,11923,4716.0,11923
5,0,UpVotes,111,3,13,,1,11926,4257.0,11926
1,0,UpVotes,111,5,5,,1,11930,2645.0,11930
3,0,UpVotes,23,0,2,1105.0,7,11935,4903.0,11935
0,0,UpVotes,121,2,1,134.0,7,11936,333.0,11936
0,0,UpVotes,86,3,2,,4,11939,930.0,11939
2,0,UpVotes,101,1,2,500.0,2,11943,5028.0,11943
0,0,UpVotes,101,1,2,,1,11946,2392.0,11946
2,0,UpVotes,966,2,33,,124,11954,2817.0,11954
1,0,UpVotes,140,3,21,333.0,3,11956,5038.0,11956
0,0,UpVotes,35,5,5,,3,11958,961.0,11958
4,0,UpVotes,101,1,3,867.0,0,11960,6245.0,11960
1,0,UpVotes,161,8,2,,9,11969,5025.0,11969
1,0,UpVotes,141,5,3,,6,11976,4257.0,11976
14,8,UpVotes,5850,1,343,,655,11981,8.0,11981
1,0,UpVotes,552,7,18,535.0,44,11984,4373.0,11984
4,0,UpVotes,128,10,1,,3,11988,2970.0,11988
0,0,UpVotes,128,6,3,749.0,2,11991,5046.0,11991
1,0,UpVotes,157,4,17,1503.0,31,12005,5049.0,12005
1,0,UpVotes,101,1,2,,0,12006,1229.0,12006
4,0,UpVotes,281,0,3,,126,12008,601.0,12008
1,0,UpVotes,101,3,1,,0,12012,4505.0,12012
0,0,UpVotes,163,3,6,,8,12013,2958.0,12013
0,0,UpVotes,218,2,2,,12,12014,5025.0,12014
2,0,UpVotes,108,0,2,98.0,9,12020,2164.0,12020
0,0,UpVotes,47,2,5,,5,12024,5025.0,12024
1,0,UpVotes,101,2,3,,0,12027,2150.0,12027
1,0,UpVotes,101,5,5,2397.0,2,12030,5058.0,12030
0,0,UpVotes,372,0,9,,28,12031,2860.0,12031
0,0,UpVotes,43,0,14,154.0,4,12035,5063.0,12035
12,0,UpVotes,140,17,11,,20,12036,3601.0,12036
0,0,UpVotes,18,1,38,,22,12043,4505.0,12043
0,0,UpVotes,101,3,7,,0,12044,4505.0,12044
0,0,UpVotes,129,3,1,831.0,15,12046,253.0,12046
0,0,UpVotes,127,1,9,,6,12052,2973.0,12052
6,0,UpVotes,354,13,17,8989.0,18,12053,5003.0,12053
2,0,UpVotes,16,5,9,1016.0,0,12054,5075.0,12054
3,0,UpVotes,101,2,1,782.0,0,12059,1762.0,12059
0,1,UpVotes,306,1,10,511.0,13,12060,5077.0,12060
3,0,UpVotes,101,2,1,2048.0,0,12068,4317.0,12068
1,0,UpVotes,128,5,1,,15,12070,2392.0,12070
0,0,UpVotes,101,0,12,,0,12071,11954.0,12071
1,0,UpVotes,153,0,1,1239.0,0,12072,4898.0,12072
0,0,UpVotes,188,1,4,123.0,17,12078,5081.0,12078
3,0,UpVotes,101,2,3,135.0,1,12080,1138.0,12080
0,0,UpVotes,83,1,8,,10,12083,3382.0,12083
1,0,UpVotes,152,3,3,,10,12086,3929.0,12086
4,0,UpVotes,329,3,4,,34,12096,334.0,12096
0,0,UpVotes,48,0,2,,2,12097,4637.0,12097
2,0,UpVotes,221,5,20,,19,12100,919.0,12100
0,0,UpVotes,279,0,49,,28,12106,686.0,12106
0,0,UpVotes,101,3,2,,0,12116,2116.0,12116
0,0,UpVotes,156,3,1,,10,12117,264.0,12117
3,0,UpVotes,153,6,2,1252.0,12,12118,5003.0,12118
0,0,UpVotes,101,3,3,,0,12121,1765.0,12121
0,0,UpVotes,101,1,1,2558.0,1,12124,3998.0,12124
3,0,UpVotes,97,16,3,15981.0,6,12128,561.0,12128
7,0,UpVotes,56,2,1,,3,12129,3140.0,12129
0,0,UpVotes,103,1,22,,4,12131,3454.0,12131
0,0,UpVotes,289,2,11,79.0,57,12141,5099.0,12141
0,0,UpVotes,253,0,5,,18,12142,601.0,12142
0,1,UpVotes,665,4,62,,86,12147,5101.0,12147
1,0,UpVotes,113,4,1,,1,12153,919.0,12153
3,0,UpVotes,101,11,1,,1,12154,4505.0,12154
0,0,UpVotes,186,2,2,712.0,3,12156,5102.0,12156
2,0,UpVotes,211,14,2,2823.0,14,12164,3762.0,12164
2,0,UpVotes,101,9,5,,0,12171,4253.0,12171
0,0,UpVotes,158,13,16,1893.0,17,12174,4524.0,12174
1,0,UpVotes,33,1,2,,7,12175,4856.0,12175
1,0,UpVotes,37,3,1,49.0,33,12180,5095.0,12180
12,0,UpVotes,101,2,3,,0,12184,4257.0,12184
0,0,UpVotes,101,5,1,313.0,1,12189,3309.0,12189
4,0,UpVotes,153,4,5,,3,12202,5025.0,12202
5,0,UpVotes,101,4,3,,5,12206,3277.0,12206
4,0,UpVotes,238,2,10,,16,12218,686.0,12218
0,0,UpVotes,83,5,3,2064.0,24,12223,5125.0,12223
2,0,UpVotes,118,1,2,,8,12228,2040.0,12228
5,0,UpVotes,131,2,7,,7,12229,603.0,12229
0,0,UpVotes,31,5,8,794.0,3,12231,,12231
1,0,UpVotes,122,1,2,,25,12236,4257.0,12236
2,0,UpVotes,101,1,1,,1,12238,5020.0,12238
2,0,UpVotes,50,4,2,184.0,9,12244,5130.0,12244
0,0,UpVotes,174,0,3,,11,12245,5131.0,12245
1,0,UpVotes,64,3,2,,3,12246,4505.0,12246
3,0,UpVotes,101,6,2,,0,12254,781.0,12254
2,0,UpVotes,672,1,69,364.0,36,12258,4670.0,12258
0,0,UpVotes,131,3,3,1105.0,6,12260,4754.0,12260
0,1,UpVotes,566,2,15,404.0,66,12265,4496.0,12265
0,0,UpVotes,118,1,1,,2,12267,4812.0,12267
0,0,UpVotes,101,2,1,,4,12271,3454.0,12271
8,0,UpVotes,101,2,3,,0,12272,2116.0,12272
0,0,UpVotes,91,1,16,,20,12287,3382.0,12287
2,0,UpVotes,126,3,2,1132.0,10,12305,3762.0,12305
0,0,UpVotes,160,2,1,,20,12307,2405.0,12307
2,0,UpVotes,101,1,1,,1,12312,264.0,12312
0,18,UpVotes,551,1,418,,73,12318,887.0,12318
2,0,UpVotes,1003,1,22,,273,12329,2485.0,12329
0,0,UpVotes,61,3,6,,25,12331,1106.0,12331
0,0,UpVotes,30,2,1,,7,12333,2669.0,12333
0,0,UpVotes,95,4,6,207.0,9,12334,5168.0,12334
3,0,UpVotes,162,6,14,,8,12339,1765.0,12339
0,6,UpVotes,400,2,31,,28,12347,2775.0,12347
4,3,UpVotes,787,5,652,,113,12359,4376.0,12359
0,0,UpVotes,113,3,3,,3,12361,3277.0,12361
1,0,UpVotes,101,1,1,,0,12364,3277.0,12364
1,0,UpVotes,104,-1,27,451.0,35,12365,5146.0,12365
0,0,UpVotes,16,2,2,,3,12368,4253.0,12368
0,0,UpVotes,82,4,36,196.0,10,12370,4727.0,12370
0,0,UpVotes,98,0,3,,1,12380,1106.0,12380
10,0,UpVotes,101,32,2,4103.0,0,12386,3577.0,12386
0,0,UpVotes,101,3,4,109.0,0,12390,4229.0,12390
6,0,UpVotes,186,1,6,,11,12393,5191.0,12393
2,0,UpVotes,101,8,1,,0,12394,8.0,12394
15,0,UpVotes,41,4,1,4024.0,8,12397,5193.0,12397
0,0,UpVotes,103,1,1,,6,12400,5193.0,12400
0,0,UpVotes,62,2,7,292.0,22,12401,5194.0,12401
1,0,UpVotes,101,4,4,,0,12403,4505.0,12403
1,0,UpVotes,101,3,1,,1,12407,582.0,12407
6,0,UpVotes,106,0,8,3041.0,10,12410,5196.0,12410
7,0,UpVotes,213,4,8,1010.0,2,12411,5126.0,12411
2,0,UpVotes,43,3,1,281.0,1,12417,4581.0,12417
5,0,UpVotes,101,1,1,,0,12418,3382.0,12418
0,0,UpVotes,38,3,4,,2,12419,2775.0,12419
1,0,UpVotes,101,18,1,1930.0,2,12421,1720.0,12421
1,0,UpVotes,76,2,1,,9,12423,2849.0,12423
2,0,UpVotes,113,15,1,4156.0,1,12425,2252.0,12425
7,0,UpVotes,146,12,1,,12,12427,3595.0,12427
3,0,UpVotes,123,2,2,,12,12429,3595.0,12429
2,0,UpVotes,601,14,14,,22,12431,5172.0,12431
1,1,UpVotes,852,2,51,,37,12436,686.0,12436
0,1,UpVotes,156,2,51,1521.0,22,12446,5215.0,12446
15,0,UpVotes,157,3,109,,13,12450,5210.0,12450
0,0,UpVotes,101,4,5,,0,12456,1106.0,12456
0,0,UpVotes,316,4,46,,26,12463,4376.0,12463
0,0,UpVotes,121,1,1,487.0,11,12471,5187.0,12471
2,0,UpVotes,101,2,1,,2,12473,3277.0,12473
8,0,UpVotes,118,3,7,,2,12476,2392.0,12476
3,0,UpVotes,128,2,3,219.0,9,12477,3595.0,12477
0,0,UpVotes,112,2,5,,35,12481,5020.0,12481
5,0,UpVotes,133,8,1,2891.0,5,12484,5226.0,12484
1,0,UpVotes,141,1,16,,25,12486,5195.0,12486
0,0,UpVotes,31,1,2,112.0,9,12488,1514.0,12488
0,0,UpVotes,57,3,4,752.0,23,12490,5229.0,12490
5,0,UpVotes,1537,3,44,575.0,228,12492,2849.0,12492
1,0,UpVotes,186,2,1,575.0,27,12494,4514.0,12494
1,0,UpVotes,68,5,4,,4,12496,4797.0,12496
0,0,UpVotes,105,55,3,,8,12502,1106.0,12502
2,0,UpVotes,43,7,1,,4,12505,4257.0,12505
1,0,UpVotes,121,5,1,140.0,3,12513,3693.0,12513
3,0,UpVotes,101,0,1,381.0,9,12514,5236.0,12514
9,1,UpVotes,872,6,100,,87,12518,4856.0,12518
1,0,UpVotes,23,3,1,151.0,0,12519,5240.0,12519
0,0,UpVotes,738,6,23,441.0,153,12521,4002.0,12521
0,0,UpVotes,101,15,3,5250.0,5,12525,333.0,12525
0,0,UpVotes,101,1,7,,0,12528,1777.0,12528
3,0,UpVotes,18,16,1,,32,12532,183.0,12532
0,0,UpVotes,113,0,6,144.0,2,12535,5244.0,12535
1,0,UpVotes,118,0,8,,4,12536,1709.0,12536
0,0,UpVotes,101,1,3,,1,12537,5172.0,12537
0,2,UpVotes,500,2,20,,52,12540,887.0,12540
0,0,UpVotes,101,4,2,,1,12541,887.0,12541
0,0,UpVotes,106,11,12,,0,12542,442.0,12542
1,0,UpVotes,108,2,1,,2,12545,887.0,12545
0,0,UpVotes,811,4,3,,635,12548,4505.0,12548
2,0,UpVotes,101,1,5,592.0,0,12549,333.0,12549
0,0,UpVotes,101,2,4,,1,12550,4505.0,12550
3,0,UpVotes,126,1,2,,2,12552,1876.0,12552
6,0,UpVotes,218,5,59,,7,12565,4856.0,12565
1,0,UpVotes,332,1,11,126.0,18,12566,3033.0,12566
2,0,UpVotes,123,1,4,132.0,5,12576,5259.0,12576
8,0,UpVotes,101,2,5,,0,12578,887.0,12578
0,0,UpVotes,101,0,1,792.0,3,12580,3903.0,12580
0,1,UpVotes,526,1,8,,40,12583,4505.0,12583
6,0,UpVotes,110,0,4,691.0,3,12587,5218.0,12587
7,0,UpVotes,101,3,1,,0,12593,401.0,12593
7,0,UpVotes,48,9,1,579.0,14,12602,364.0,12602
0,0,UpVotes,963,4,61,,149,12603,5179.0,12603
3,0,UpVotes,113,6,1,1674.0,2,12612,3670.0,12612
0,0,UpVotes,101,2,3,,0,12613,1390.0,12613
0,0,UpVotes,666,3,86,539.0,21,12615,5279.0,12615
4,0,UpVotes,118,0,1,328.0,0,12618,5172.0,12618
0,1,UpVotes,206,7,15,,31,12626,4257.0,12626
0,0,UpVotes,163,0,1,160.0,12,12627,4110.0,12627
0,0,UpVotes,101,5,1,,0,12636,223.0,12636
0,0,UpVotes,116,3,3,153.0,3,12637,5286.0,12637
0,0,UpVotes,101,1,3,,0,12644,5240.0,12644
4,0,UpVotes,118,1,2,,12,12646,11954.0,12646
6,0,UpVotes,204,5,6,592.0,7,12647,5288.0,12647
4,0,UpVotes,92,5,5,1064.0,23,12665,5291.0,12665
2,0,UpVotes,101,4,1,,0,12666,401.0,12666
9,0,UpVotes,176,1,2,303.0,10,12678,,12678
0,0,UpVotes,33,0,1,,14,12682,2669.0,12682
1,0,UpVotes,112,0,5,,12,12690,333.0,12690
0,0,UpVotes,90,1,7,,2,12697,5289.0,12697
1,2,UpVotes,622,2,6,92.0,197,12710,2956.0,12710
6,0,UpVotes,38,2,4,,10,12711,5280.0,12711
2,0,UpVotes,41,3,2,757.0,3,12715,5280.0,12715
7,0,UpVotes,453,2,11,,18,12719,1390.0,12719
0,0,UpVotes,101,2,1,,0,12722,82.0,12722
2,0,UpVotes,82,0,2,40.0,27,12733,749.0,12733
0,0,UpVotes,26,0,1,262.0,2,12736,5907.0,12736
0,0,UpVotes,276,4,6,,31,12737,159.0,12737
0,0,UpVotes,101,1,2,,0,12740,1499.0,12740
0,0,UpVotes,101,0,1,81.0,0,12741,,12741
0,0,UpVotes,101,4,1,,0,12747,307.0,12747
0,0,UpVotes,101,1,1,70.0,37,12750,601.0,12750
1,0,UpVotes,123,1,1,,1,12751,2669.0,12751
0,0,UpVotes,106,0,3,,2,12758,5300.0,12758
0,0,UpVotes,21,0,1,,1,12771,139.0,12771
2,1,UpVotes,425,3,195,,51,12786,364.0,12786
1,1,UpVotes,134,2,19,,23,12793,5289.0,12793
2,0,UpVotes,121,2,2,,4,12794,1307.0,12794
0,0,UpVotes,120,1,2,,6,12807,3058.0,12807
2,0,UpVotes,23,1,1,,8,12813,795.0,12813
1,0,UpVotes,162,2,15,217.0,9,12814,,12814
3,0,UpVotes,106,0,4,,5,12817,5226.0,12817
0,1,UpVotes,210,11,2,,2,12820,919.0,12820
5,1,UpVotes,870,4,18,,54,12833,686.0,12833
3,1,UpVotes,213,20,6,8559.0,23,12842,3525.0,12842
1,0,UpVotes,117,8,1,742.0,12,12853,2164.0,12853
0,0,UpVotes,140,3,8,,6,12856,3277.0,12856
3,0,UpVotes,155,19,3,,16,12858,3019.0,12858
2,1,UpVotes,261,8,24,,37,12865,4253.0,12865
0,0,UpVotes,128,0,3,,4,12868,5244.0,12868
3,0,UpVotes,101,2,1,,0,12876,1760.0,12876
4,0,UpVotes,101,-1,2,123.0,0,12878,4559.0,12878
0,0,UpVotes,128,9,1,287.0,4,12885,5280.0,12885
0,0,UpVotes,65,3,10,,8,12891,4856.0,12891
0,5,UpVotes,1335,0,26,,121,12895,26.0,12895
1,0,UpVotes,75,12,4,,15,12898,4505.0,12898
0,0,UpVotes,38,9,1,438.0,2,12902,5129.0,12902
5,0,UpVotes,18,4,1,,2,12912,887.0,12912
0,0,UpVotes,118,1,1,,3,12916,795.0,12916
7,0,UpVotes,101,7,3,,2,12921,919.0,12921
1,0,UpVotes,415,1,6,,55,12923,2164.0,12923
0,0,UpVotes,138,4,6,151.0,15,12924,252.0,12924
1,0,UpVotes,16,3,1,,3,12932,2116.0,12932
0,0,UpVotes,21,6,1,,7,12937,4257.0,12937
3,0,UpVotes,106,5,1,,4,12942,919.0,12942
4,0,UpVotes,160,3,7,140.0,19,12947,5371.0,12947
2,0,UpVotes,141,4,3,,15,12948,919.0,12948
1,0,UpVotes,101,2,5,87.0,0,12949,5372.0,12949
2,0,UpVotes,128,5,3,2302.0,6,12953,3572.0,12953
0,0,UpVotes,18,0,1,,5,12956,5378.0,12956
2,0,UpVotes,111,2,9,468.0,2,12960,,12960
5,1,UpVotes,515,8,3,477.0,28,12968,2164.0,12968
0,0,UpVotes,101,4,1,,0,12973,3794.0,12973
6,0,UpVotes,122,5,1,,7,12981,696.0,12981
0,0,UpVotes,108,1,17,,3,12983,4257.0,12983
1,0,UpVotes,126,3,4,,1,12989,919.0,12989
10,0,UpVotes,176,3,6,,8,13017,601.0,13017
4,0,UpVotes,40,6,4,,6,13020,183.0,13020
0,0,UpVotes,315,1,17,442.0,54,13022,2848.0,13022
2,0,UpVotes,166,1,2,69.0,8,13023,2848.0,13023
0,0,UpVotes,146,3,9,201.0,33,13038,4903.0,13038
0,0,UpVotes,36,1,40,,7,13041,603.0,13041
2,3,UpVotes,4577,3,79,986.0,250,13047,559.0,13047
0,0,UpVotes,101,1,4,,6,13049,1764.0,13049
1,0,UpVotes,129,3,8,,2,13057,2126.0,13057
1,0,UpVotes,148,1,2,8386.0,18,13065,3748.0,13065
0,0,UpVotes,178,10,14,,10,13066,5401.0,13066
0,0,UpVotes,106,1,2,169.0,1,13070,8101.0,13070
2,0,UpVotes,141,3,1,,16,13075,5382.0,13075
1,0,UpVotes,121,3,2,,5,13077,4278.0,13077
0,0,UpVotes,101,5,11,,2,13082,5289.0,13082
2,0,UpVotes,160,6,2,271.0,13,13085,5406.0,13085
5,0,UpVotes,101,21,1,1782.0,5,13086,2451.0,13086
5,0,UpVotes,156,0,6,407.0,10,13090,5411.0,13090
0,0,UpVotes,111,1,14,724.0,7,13091,4679.0,13091
11,0,UpVotes,101,1,1,,0,13094,26.0,13094
2,0,UpVotes,65,3,3,,20,13104,919.0,13104
2,0,UpVotes,71,1,16,988.0,8,13106,5335.0,13106
0,0,UpVotes,143,1,20,,8,13107,5373.0,13107
0,0,UpVotes,101,1,5,,2,13109,4253.0,13109
1,0,UpVotes,101,9,4,229.0,0,13114,5418.0,13114
0,0,UpVotes,31,5,2,442.0,17,13118,3567.0,13118
0,0,UpVotes,101,1,2,,1,13120,795.0,13120
2,0,UpVotes,41,2,3,,4,13122,4160.0,13122
1,0,UpVotes,173,8,14,,87,13128,4812.0,13128
1,0,UpVotes,103,0,3,,4,13129,2669.0,13129
3,0,UpVotes,153,2,10,442.0,12,13130,5424.0,13130
1,0,UpVotes,103,2,72,,2,13140,2958.0,13140
0,0,UpVotes,101,0,2,586.0,0,13151,5429.0,13151
4,0,UpVotes,118,1,2,943.0,3,13152,5405.0,13152
0,0,UpVotes,425,1,13,,39,13158,375.0,13158
5,0,UpVotes,86,59,1,,6,13173,364.0,13173
0,0,UpVotes,101,3,6,88.0,0,13176,5442.0,13176
2,0,UpVotes,322,5,7,,51,13177,696.0,13177
5,0,UpVotes,101,4,3,125.0,0,13178,4864.0,13178
3,0,UpVotes,103,9,1,290.0,9,13184,5445.0,13184
4,0,UpVotes,101,6,11,820.0,0,13186,5447.0,13186
0,0,UpVotes,141,6,7,,4,13188,5447.0,13188
0,0,UpVotes,38,4,7,,15,13191,5453.0,13191
1,0,UpVotes,33,1,1,,1,13195,196.0,13195
4,0,UpVotes,101,1,1,,1,13198,4856.0,13198
0,0,UpVotes,393,9,94,,73,13201,3277.0,13201
0,0,UpVotes,53,5,1,,9,13203,4505.0,13203
0,0,UpVotes,113,0,4,,4,13209,3382.0,13209
0,1,UpVotes,191,3,28,,14,13212,919.0,13212
0,0,UpVotes,136,2,5,165.0,13,13216,5346.0,13216
5,0,UpVotes,101,1,1,217.0,0,13220,,13220
1,0,UpVotes,101,3,11,387.0,0,13225,3678.0,13225
3,0,UpVotes,101,2,4,,0,13234,183.0,13234
1,2,UpVotes,276,2,60,,26,13254,3805.0,13254
0,0,UpVotes,138,0,15,,7,13255,601.0,13255
3,0,UpVotes,128,9,2,11074.0,4,13266,4238.0,13266
0,0,UpVotes,308,4,40,1374.0,13,13267,333.0,13267
8,0,UpVotes,101,17,1,,0,13269,4856.0,13269
8,0,UpVotes,203,6,3,,1,13270,5473.0,13270
0,0,UpVotes,101,1,1,,4,13282,4062.0,13282
7,0,UpVotes,128,7,1,,1,13290,4160.0,13290
1,0,UpVotes,116,3,1,7547.0,4,13300,5351.0,13300
1,0,UpVotes,109,3,10,,2,13304,5020.0,13304
2,0,UpVotes,101,3,2,1425.0,0,13306,2750.0,13306
2,0,UpVotes,89,3,3,,11,13310,8101.0,13310
1,0,UpVotes,111,2,4,,7,13312,4257.0,13312
11,0,UpVotes,105,128,2,,18,13317,919.0,13317
1,0,UpVotes,147,4,26,178.0,24,13320,1913.0,13320
3,0,UpVotes,18,2,10,98.0,3,13321,5493.0,13321
0,0,UpVotes,36,1,1,919.0,7,13322,2251.0,13322
6,0,UpVotes,115,6,4,,5,13325,2116.0,13325
1,0,UpVotes,116,5,21,2537.0,6,13326,2921.0,13326
2,0,UpVotes,1,7,1,,12,13328,4376.0,13328
2,0,UpVotes,101,2,6,,2,13339,4505.0,13339
0,0,UpVotes,148,3,6,132.0,22,13351,5500.0,13351
5,0,UpVotes,128,8,2,,5,13355,4856.0,13355
3,0,UpVotes,75,8,4,,6,13360,183.0,13360
1,0,UpVotes,631,3,17,84.0,220,13362,3579.0,13362
1,0,UpVotes,101,0,3,,0,13365,2669.0,13365
2,0,UpVotes,252,3,8,,16,13378,4505.0,13378
4,0,UpVotes,103,11,1,,1,13384,4856.0,13384
1,0,UpVotes,179,13,3,1976.0,2,13389,2798.0,13389
0,0,UpVotes,156,1,2,,9,13390,603.0,13390
6,0,UpVotes,309,12,19,,28,13402,183.0,13402
0,0,UpVotes,126,2,6,445.0,12,13403,827.0,13403
5,0,UpVotes,108,0,3,,0,13406,5429.0,13406
1,0,UpVotes,101,4,43,,9,13407,5494.0,13407
0,0,UpVotes,148,1,2,,17,13413,5494.0,13413
1,0,UpVotes,108,3,1,200.0,2,13414,4872.0,13414
1,1,UpVotes,220,7,1,1024.0,8,13419,1106.0,13419
4,0,UpVotes,56,1,1,,7,13423,4505.0,13423
2,0,UpVotes,18,10,5,,6,13424,196.0,13424
2,0,UpVotes,138,6,4,421.0,5,13427,253.0,13427
2,0,UpVotes,101,4,1,269.0,0,13428,5206.0,13428
12,0,UpVotes,23,16,7,,4,13429,603.0,13429
0,0,UpVotes,157,1,2,,21,13431,,13431
2,0,UpVotes,160,0,1,,18,13432,13166.0,13432
1,0,UpVotes,106,2,6,567.0,1,13438,5524.0,13438
0,0,UpVotes,101,1,5,1678.0,0,13446,25133.0,13446
4,0,UpVotes,158,7,1,,7,13455,8.0,13455
1,0,UpVotes,131,2,5,2220.0,9,13458,5509.0,13458
1,0,UpVotes,110,2,15,4982.0,0,13465,5397.0,13465
3,0,UpVotes,40,0,5,,5,13467,8101.0,13467
2,0,UpVotes,101,2,2,1082.0,1,13471,25133.0,13471
0,0,UpVotes,135,2,8,,11,13472,1390.0,13472
2,0,UpVotes,298,3,1,,21,13473,5392.0,13473
0,1,UpVotes,295,2,6,247.0,24,13474,5471.0,13474
